id,estado,estacao,data,precipitacao,temp_max,temp_min,insolacao,evaporacao_piche,temp_comp_med,umidade_rel_med,vel_vento_med,altitude
293395,SP,42509,24/11/2018,4.5,17.4,13.2,,2.7,,,,1642.0
293396,SP,42509,26/11/2018,57.6,18.2,,,,,,,1642.0
293397,SP,42509,27/11/2018,0.9,20.2,9.6,,1.6,,,,1642.0
293398,SP,42509,28/11/2018,0.0,21.8,9.8,,1.1,,,,1642.0
293399,SP,42509,29/11/2018,30.3,22.8,10.8,,1.3,,,,1642.0
293400,SP,42509,30/11/2018,0.0,23.2,13.8,,2.0,,,,1642.0
293401,SP,21607,14/05/2019,0.0,27.8,20.8,2.4,4.5,22.56,,2.5,570.0
293402,SP,21607,15/05/2019,0.0,25.2,15.4,1.5,3.2,19.72,,2.0,570.0
293403,SP,21607,16/05/2019,0.0,27.8,15.7,3.8,3.0,20.7,,2.0,570.0
293404,SP,21607,17/05/2019,0.0,27.4,17.4,4.2,2.0,21.08,,2.0,570.0
293405,SP,21607,19/05/2019,0.0,28.7,20.8,6.1,,22.5,,2.0,570.0
293406,SP,21607,20/05/2019,0.0,29.0,15.0,8.8,4.0,21.44,,1.5,570.0
293407,SP,21607,21/05/2019,0.0,29.4,16.1,8.7,5.5,21.4,,1.5,570.0
293408,SP,21607,22/05/2019,0.0,30.5,14.5,8.8,6.5,21.96,,2.0,570.0
293409,SP,21607,23/05/2019,0.0,31.8,15.3,8.0,7.0,22.82,,1.5,570.0
293410,SP,21607,24/05/2019,0.0,25.0,16.6,0.7,5.8,19.26,,2.0,570.0
293411,SP,21607,25/05/2019,0.0,23.5,11.0,8.1,2.5,16.34,,2.0,570.0
293412,SP,21607,27/05/2019,0.0,31.0,20.0,7.3,,23.12,,1.5,570.0
293413,SP,21607,28/05/2019,0.0,32.5,16.7,8.4,8.7,23.84,,2.0,570.0
293414,SP,21607,29/05/2019,0.0,32.8,18.7,8.1,7.8,24.56,,1.5,570.0
293415,SP,21607,30/05/2019,0.0,33.1,20.4,8.7,6.0,25.62,,2.0,570.0
293416,SP,21607,31/05/2019,0.0,32.8,19.5,6.6,7.5,24.7,,1.0,570.0
293417,SP,21607,01/06/2019,0.0,33.0,19.1,8.4,8.2,25.18,,1.5,570.0
293418,SP,21607,03/06/2019,1.3,23.5,18.2,0.7,,19.36,,1.5,570.0
293419,SP,21607,04/06/2019,8.6,24.0,14.2,6.7,1.0,17.02,,1.5,570.0
293420,SP,21607,05/06/2019,0.0,24.4,9.7,8.7,3.5,16.32,,2.0,570.0
293421,SP,21607,06/06/2019,0.0,27.0,12.5,8.7,7.1,19.26,,2.0,570.0
293422,SP,21607,07/06/2019,0.0,27.3,14.4,8.5,6.8,19.86,,2.0,570.0
293423,SP,21607,08/06/2019,0.0,28.0,16.0,7.0,7.6,20.84,,2.0,570.0
293424,SP,21607,10/06/2019,0.0,28.2,19.4,7.6,,21.6,,3.0,570.0
293425,SP,21607,11/06/2019,0.0,29.1,16.0,8.3,8.5,21.56,,2.5,570.0
293426,SP,21607,12/06/2019,0.0,29.4,17.1,8.4,8.7,22.38,,1.5,570.0
293427,SP,21607,13/06/2019,0.0,29.0,19.3,7.9,8.8,23.1,,2.0,570.0
293428,SP,21607,14/06/2019,0.0,31.3,18.3,8.7,8.8,23.92,,2.5,570.0
293429,SP,21607,15/06/2019,0.0,29.8,18.2,8.6,9.0,23.28,,2.0,570.0
293430,SP,21607,17/06/2019,0.0,29.0,,7.3,,,,2.0,570.0
293431,SP,21607,18/06/2019,0.0,29.1,15.7,8.5,8.7,22.44,,1.5,570.0
293432,SP,21607,19/06/2019,0.0,30.8,16.1,6.7,7.5,22.42,,2.0,570.0
293433,SP,21607,20/06/2019,0.0,30.0,16.8,8.7,6.6,22.96,,1.5,570.0
293434,SP,21607,21/06/2019,0.0,28.2,15.0,7.3,7.0,21.28,,3.0,570.0
293435,SP,21607,23/06/2019,0.0,28.2,20.4,7.3,,22.52,,2.0,570.0
293436,SP,21607,24/06/2019,0.0,28.9,15.0,8.7,7.0,21.62,,1.5,570.0
293437,SP,21607,25/06/2019,0.0,30.4,17.3,7.5,9.6,23.34,,1.5,570.0
293438,SP,21607,26/06/2019,0.0,31.5,18.5,7.2,10.0,23.92,,1.5,570.0
293439,SP,21607,27/06/2019,0.0,26.5,18.2,0.3,10.0,21.78,,1.0,570.0
293440,SP,21607,28/06/2019,0.0,31.0,18.9,8.7,5.5,24.5,,1.5,570.0
293441,SP,21607,29/06/2019,,31.2,,7.7,,,,,570.0
293442,SP,21607,30/06/2019,0.0,31.2,,7.7,,,,2.0,570.0
293443,SP,21607,01/08/2019,0.0,33.1,17.2,8.9,,24.32,,2.0,570.0
293444,SP,21607,02/08/2019,0.0,34.0,19.4,5.5,12.5,25.6,,2.0,570.0
293445,SP,21607,03/08/2019,0.0,25.8,14.2,1.0,10.0,17.54,,1.5,570.0
293446,SP,21607,05/08/2019,11.0,22.4,14.0,1.4,,16.6,,2.5,570.0
293447,SP,21607,06/08/2019,0.7,24.8,14.1,2.9,3.0,19.22,,2.0,570.0
293448,SP,21607,07/08/2019,0.0,29.7,15.2,9.0,5.0,22.28,,3.0,570.0
293449,SP,21607,08/08/2019,0.0,30.4,17.3,9.0,9.5,23.26,,2.0,570.0
293450,SP,21607,09/08/2019,0.0,32.1,18.8,9.0,9.5,24.86,,2.5,570.0
293451,SP,21607,10/08/2019,0.0,33.5,18.2,9.0,10.8,25.08,,1.5,570.0
293452,SP,21607,12/08/2019,0.0,34.0,,8.1,,,,2.0,570.0
293453,SP,21607,13/08/2019,0.0,34.9,20.0,8.5,14.0,25.46,,2.0,570.0
293454,SP,21607,14/08/2019,0.0,27.5,15.5,6.3,10.0,18.44,,3.0,570.0
293455,SP,21607,15/08/2019,0.0,29.2,11.8,8.8,6.0,20.44,,3.5,570.0
293456,SP,21607,16/08/2019,0.0,29.1,15.5,9.0,10.9,22.1,,2.5,570.0
293457,SP,21607,17/08/2019,0.0,32.1,16.7,9.2,11.5,23.68,,3.0,570.0
293458,SP,21607,19/08/2019,0.0,32.7,22.4,0.7,,24.66,,2.0,570.0
293459,SP,21607,20/08/2019,0.0,29.8,15.6,6.7,7.0,21.3,,2.0,570.0
293460,SP,21607,21/08/2019,0.0,31.8,14.3,8.9,5.5,21.5,,1.5,570.0
293461,SP,21607,22/08/2019,0.0,29.4,12.7,9.4,7.0,20.42,,2.5,570.0
293462,SP,21607,23/08/2019,0.0,28.3,12.0,9.2,7.5,19.46,,1.5,570.0
293463,SP,21607,24/08/2019,0.0,29.1,11.7,9.9,6.5,19.86,,2.0,570.0
293464,SP,21607,26/08/2019,0.0,32.6,21.6,7.9,,24.84,,2.0,570.0
293465,SP,21607,27/08/2019,0.0,32.4,17.0,5.7,11.2,24.16,,2.0,570.0
293466,SP,21607,28/08/2019,0.0,31.2,17.5,4.8,9.8,23.14,,2.5,570.0
293467,SP,21607,29/08/2019,0.0,32.7,16.8,8.9,11.0,24.56,,2.0,570.0
293468,SP,21607,30/08/2019,0.0,33.8,19.5,8.5,14.0,26.04,,2.0,570.0
293469,SP,21607,31/08/2019,0.0,36.6,21.3,7.3,12.7,27.32,,3.5,570.0
293470,SP,21607,02/09/2019,14.2,32.0,20.6,7.4,,24.24,,1.0,570.0
293471,SP,21607,03/09/2019,1.0,29.5,20.5,3.2,3.5,23.66,,1.5,570.0
293472,SP,21607,04/09/2019,0.0,33.0,19.7,6.5,4.0,25.14,,1.5,570.0
293473,SP,21607,05/09/2019,0.0,32.5,17.0,8.1,6.2,21.58,,3.0,570.0
293474,SP,21607,06/09/2019,0.0,33.8,17.4,8.1,7.0,25.7,,4.0,570.0
293475,SP,21607,07/09/2019,0.0,34.1,20.0,8.7,9.3,27.18,,2.5,570.0
293476,SP,21607,09/09/2019,0.0,36.2,26.0,7.6,,28.64,,3.0,570.0
293477,SP,21607,10/09/2019,0.0,38.0,21.5,8.0,16.3,28.8,,2.0,570.0
293478,SP,21607,11/09/2019,0.0,38.6,24.1,8.3,13.5,30.74,,1.5,570.0
293479,SP,21607,12/09/2019,0.0,40.0,23.8,8.1,16.5,30.36,,1.5,570.0
293480,SP,21607,13/09/2019,0.0,38.7,21.2,5.9,13.5,27.54,,2.0,570.0
293481,SP,21607,14/09/2019,0.0,37.7,17.8,7.0,15.2,27.38,,1.5,570.0
293482,SP,21607,16/09/2019,0.0,37.5,,7.0,,,,3.0,570.0
293483,SP,21607,17/09/2019,0.0,38.0,23.5,8.4,17.0,29.54,,2.0,570.0
293484,SP,21607,18/09/2019,0.0,39.8,21.8,5.8,13.0,29.74,,2.0,570.0
293485,SP,21607,19/09/2019,0.0,38.9,23.4,3.5,18.0,30.06,,1.5,570.0
293486,SP,21607,20/09/2019,0.0,35.7,24.8,1.9,18.2,27.86,,1.0,570.0
293487,SP,21607,22/09/2019,0.0,33.3,22.4,6.2,,24.78,,3.5,570.0
293488,SP,21607,23/09/2019,0.0,32.1,15.8,8.9,9.3,22.26,,3.0,570.0
293489,SP,21607,24/09/2019,0.0,34.0,16.4,6.2,9.2,24.78,,2.5,570.0
293490,SP,21607,25/09/2019,3.2,25.1,18.0,0.0,8.5,20.22,,1.5,570.0
293491,SP,21607,26/09/2019,65.0,22.0,17.2,0.6,1.0,19.22,,1.0,570.0
293492,SP,21607,27/09/2019,0.0,28.2,15.3,9.5,1.0,21.42,,2.0,570.0
293493,SP,21607,28/09/2019,0.0,30.5,14.0,9.8,6.5,22.44,,1.5,570.0
293494,SP,21607,30/09/2019,0.0,33.8,25.7,8.2,,27.36,,2.0,570.0
293495,SP,21607,01/10/2019,0.0,37.4,20.7,9.4,11.6,28.1,,2.0,570.0
293496,SP,21607,02/10/2019,0.0,37.5,23.2,9.3,13.8,29.26,,2.0,570.0
293497,SP,21607,03/10/2019,0.0,38.0,22.7,9.5,10.5,28.66,,1.5,570.0
293498,SP,21607,04/10/2019,0.0,36.1,15.7,9.9,11.0,26.3,,2.5,570.0
293499,SP,21607,05/10/2019,0.0,36.8,20.8,10.0,12.8,28.28,,3.0,570.0
293500,SP,21607,07/10/2019,0.0,33.0,21.8,4.2,,24.8,,1.5,570.0
293501,SP,21607,08/10/2019,0.0,27.2,19.5,0.0,6.2,23.14,,2.0,570.0
293502,SP,21607,09/10/2019,0.0,31.0,20.0,1.4,3.0,24.24,,1.5,570.0
293503,SP,21607,10/10/2019,0.0,31.2,20.3,2.4,5.3,24.74,,2.5,570.0
293504,SP,21607,11/10/2019,0.0,34.0,19.1,8.7,7.0,26.7,,2.5,570.0
293505,SP,21607,12/10/2019,0.0,35.4,22.2,6.7,8.5,29.24,,1.5,570.0
293506,SP,21607,14/10/2019,0.0,38.4,,7.5,,,,2.0,570.0
293507,SP,21607,15/10/2019,0.0,35.8,21.5,6.1,12.0,26.76,,3.0,570.0
293508,SP,21607,16/10/2019,0.0,36.2,18.7,7.9,9.2,27.36,,1.5,570.0
293509,SP,21607,17/10/2019,0.0,37.5,21.1,9.7,11.1,29.64,,1.5,570.0
293510,SP,21607,18/10/2019,0.0,38.8,24.8,7.7,14.4,30.2,,1.5,570.0
293511,SP,21607,19/10/2019,2.4,36.2,19.8,6.6,11.3,26.92,,1.5,570.0
293512,SP,21607,21/10/2019,4.3,31.0,18.2,1.2,,20.96,,2.0,570.0
293513,SP,21607,22/10/2019,32.2,26.4,17.8,1.8,3.0,21.64,,1.5,570.0
293514,SP,21607,23/10/2019,0.0,32.5,18.1,10.3,2.6,24.8,,1.5,570.0
293515,SP,21607,24/10/2019,0.0,34.8,18.5,9.7,6.7,26.54,,1.5,570.0
293516,SP,21607,25/10/2019,0.0,36.8,20.8,11.2,8.8,27.88,,1.5,570.0
293517,SP,21607,26/10/2019,0.0,36.7,21.1,11.0,8.9,29.08,,1.5,570.0
293518,SP,21607,28/10/2019,16.8,28.4,22.0,0.3,,24.28,,1.0,570.0
293519,SP,21607,29/10/2019,0.0,34.0,21.4,7.7,4.5,25.72,,2.0,570.0
293520,SP,21607,30/10/2019,0.0,34.8,20.4,10.1,7.0,27.22,,2.5,570.0
293521,SP,21607,31/10/2019,2.7,34.0,20.7,10.5,7.3,26.7,,1.5,570.0
293522,SP,21607,01/11/2019,0.0,35.2,21.5,10.1,7.7,26.78,,2.0,570.0
293523,SP,21607,03/11/2019,0.0,37.5,,7.0,,,,2.5,570.0
293524,SP,21607,04/11/2019,0.0,38.4,23.0,11.0,9.3,30.16,,1.5,570.0
293525,SP,21607,05/11/2019,0.0,35.0,22.8,4.7,10.8,26.34,,2.0,570.0
293526,SP,21607,06/11/2019,33.1,29.8,20.5,0.6,5.5,24.5,,2.0,570.0
293527,SP,21607,07/11/2019,0.0,32.4,19.8,3.2,3.5,24.54,,2.0,570.0
293528,SP,21607,08/11/2019,0.0,31.5,20.5,0.4,4.5,24.72,,2.0,570.0
293529,SP,21607,09/11/2019,0.0,31.0,21.7,0.7,4.5,25.94,,1.5,570.0
293530,SP,21607,11/11/2019,0.0,34.0,24.5,8.9,,27.26,,2.0,570.0
293531,SP,21607,12/11/2019,0.0,32.7,19.2,6.9,8.0,26.2,,2.0,570.0
293532,SP,21607,13/11/2019,0.0,34.8,21.2,2.6,6.7,25.76,,2.5,570.0
293533,SP,21607,14/11/2019,19.3,30.4,20.3,0.8,6.8,24.1,,2.0,570.0
293534,SP,21607,15/11/2019,15.3,24.2,20.8,0.2,3.5,22.48,,1.0,570.0
293535,SP,21607,16/11/2019,3.7,31.5,20.8,9.9,1.5,25.06,,1.5,570.0
293536,SP,21607,18/11/2019,0.0,33.8,,9.2,,,,2.0,570.0
293537,SP,21607,19/11/2019,0.0,33.6,20.3,10.3,8.0,27.14,,1.5,570.0
293538,SP,21607,20/11/2019,0.0,34.2,20.8,7.1,7.0,26.08,,2.0,570.0
293539,SP,21607,21/11/2019,0.0,33.7,20.7,10.6,6.5,26.34,,1.5,570.0
293540,SP,21607,22/11/2019,0.0,33.6,21.3,6.7,8.5,25.82,,2.0,570.0
293541,SP,21607,24/11/2019,0.0,28.5,22.3,1.8,,23.72,,2.5,570.0
293542,SP,21607,25/11/2019,0.0,32.4,17.1,9.3,4.5,25.04,,1.5,570.0
293543,SP,21607,26/11/2019,0.0,34.0,20.5,6.7,6.0,27.32,,2.0,570.0
293544,SP,21607,27/11/2019,0.0,32.7,21.4,3.4,7.6,24.98,,2.5,570.0
293545,SP,21607,28/11/2019,11.3,29.1,21.0,0.3,3.9,23.8,,2.0,570.0
293546,SP,21607,29/11/2019,0.0,30.3,18.5,0.3,3.5,23.38,,2.0,570.0
293547,SP,21607,30/11/2019,3.2,29.0,21.6,0.7,3.0,24.48,,1.5,570.0
293548,SP,21607,02/12/2019,4.3,31.2,24.0,4.6,,25.56,,1.5,570.0
293549,SP,21607,03/12/2019,0.0,32.1,18.0,5.2,4.6,25.74,,1.5,570.0
293550,SP,21607,04/12/2019,0.0,32.7,22.2,3.1,5.1,25.38,,1.5,570.0
293551,SP,21607,05/12/2019,2.3,29.8,21.5,0.3,4.3,24.1,,2.0,570.0
293552,SP,21607,06/12/2019,21.8,28.7,21.0,0.7,2.1,23.78,,1.0,570.0
293553,SP,21607,07/12/2019,4.7,32.2,21.4,6.5,2.0,25.88,,1.0,570.0
293554,SP,21607,09/12/2019,4.2,31.1,22.0,1.6,,24.66,,3.0,570.0
293555,SP,21607,10/12/2019,8.3,29.7,21.1,1.1,2.5,24.28,,1.5,570.0
293556,SP,21607,11/12/2019,4.9,23.8,20.0,0.0,2.5,21.1,,1.5,570.0
293557,SP,21607,12/12/2019,49.7,28.2,18.8,0.0,1.0,23.24,,1.5,570.0
293558,SP,21607,13/12/2019,16.5,30.8,21.3,2.9,1.0,24.44,,1.5,570.0
293559,SP,21607,14/12/2019,0.0,31.7,21.2,2.3,3.6,25.66,,2.0,570.0
293560,SP,21607,16/12/2019,0.0,33.8,,4.1,,,,2.0,570.0
293561,SP,21607,17/12/2019,23.3,31.8,20.2,3.2,7.6,24.0,,1.5,570.0
293562,SP,21607,18/12/2019,12.4,28.8,19.7,0.2,4.4,24.08,,1.5,570.0
293563,SP,21607,19/12/2019,2.2,30.1,21.0,0.4,3.0,24.54,,2.0,570.0
293564,SP,21607,20/12/2019,0.0,30.0,21.2,3.3,4.2,25.26,,2.0,570.0
293565,SP,21607,21/12/2019,3.7,29.8,19.6,3.3,4.4,23.32,,2.5,570.0
293566,SP,21607,23/12/2019,0.0,25.2,20.7,0.0,,22.26,,1.5,570.0
293567,SP,21607,24/12/2019,22.2,31.2,19.1,8.5,1.0,25.34,,1.5,570.0
293568,SP,21607,25/12/2019,0.0,32.2,20.8,6.7,5.0,25.56,,1.5,570.0
293569,SP,21607,26/12/2019,4.4,33.8,21.7,11.0,4.6,27.14,,2.0,570.0
293570,SP,21607,27/12/2019,0.0,34.2,21.0,9.6,7.0,27.46,,2.0,570.0
293571,SP,21607,28/12/2019,4.8,33.0,22.0,8.3,7.0,27.88,,1.5,570.0
293572,SP,21607,30/12/2019,0.0,33.4,,7.3,,,,1.5,570.0
293573,SP,21607,31/12/2019,0.0,34.5,22.6,8.8,6.0,28.22,,1.5,570.0
293574,SP,10812,27/05/2019,0.0,28.6,13.8,9.9,4.0,20.16,55.25,2.0,1026.2
293575,SP,10812,28/05/2019,0.0,27.8,17.5,9.8,4.4,22.18,62.0,2.666667,1026.2
293576,SP,10812,29/05/2019,0.0,29.0,19.4,7.0,4.6,22.92,68.25,1.666667,1026.2
293577,SP,10812,30/05/2019,0.0,28.7,19.5,9.8,3.5,23.48,56.5,3.0,1026.2
293578,SP,10812,31/05/2019,0.0,28.2,19.0,9.6,5.5,22.72,57.25,4.3333330000000005,1026.2
293579,SP,10812,01/06/2019,0.0,27.8,18.5,9.8,5.4,22.1,64.25,1.0,1026.2
293580,SP,10812,02/06/2019,0.0,27.9,19.4,9.4,4.1,22.26,65.0,1.666667,1026.2
293581,SP,10812,03/06/2019,0.0,24.8,14.6,3.6,4.0,18.28,86.75,3.0,1026.2
293582,SP,10812,04/06/2019,10.4,21.4,12.8,7.1,0.9,14.88,82.5,0.666667,1026.2
293583,SP,10812,05/06/2019,0.0,21.4,8.7,10.0,1.8,14.5,67.75,3.333333,1026.2
293584,SP,10812,06/06/2019,0.0,23.8,10.3,9.9,3.3,16.62,60.75,2.0,1026.2
293585,SP,10812,07/06/2019,0.0,24.4,13.3,10.0,4.1,17.38,58.0,2.333333,1026.2
293586,SP,10812,08/06/2019,0.0,25.0,13.0,7.5,3.7,17.48,63.25,0.0,1026.2
293587,SP,10812,09/06/2019,0.0,24.4,12.3,9.9,2.9,17.18,65.25,2.333333,1026.2
293588,SP,10812,10/06/2019,0.0,24.1,11.6,9.9,3.3,17.3,62.5,3.0,1026.2
293589,SP,10812,11/06/2019,0.0,25.8,14.6,9.9,4.3,19.08,61.25,3.0,1026.2
293590,SP,10812,12/06/2019,0.0,26.0,14.9,8.7,3.7,20.06,65.5,3.0,1026.2
293591,SP,10812,13/06/2019,0.0,26.3,17.1,9.9,3.7,20.76,67.75,3.666667,1026.2
293592,SP,10812,14/06/2019,0.0,26.2,17.0,9.9,3.8,20.4,61.5,3.0,1026.2
293593,SP,10812,15/06/2019,0.0,26.2,14.4,9.9,4.5,20.28,61.25,2.666667,1026.2
293594,SP,10812,16/06/2019,0.0,25.8,17.0,9.1,4.2,20.92,55.75,2.333333,1026.2
293595,SP,10812,17/06/2019,0.0,24.8,14.1,9.5,3.8,18.62,63.0,1.666667,1026.2
293596,SP,10812,18/06/2019,0.0,26.1,14.5,9.2,3.9,20.2,60.25,0.666667,1026.2
293597,SP,10812,19/06/2019,0.0,25.8,17.3,9.5,4.7,20.22,60.25,2.0,1026.2
293598,SP,10812,20/06/2019,0.0,26.3,15.1,9.7,4.1,20.12,60.75,2.666667,1026.2
293599,SP,10812,21/06/2019,0.0,24.8,14.4,9.5,3.4,18.88,65.25,2.666667,1026.2
293600,SP,10812,22/06/2019,0.0,24.4,13.4,9.5,3.4,18.36,63.75,2.333333,1026.2
293601,SP,10812,23/06/2019,0.0,24.0,14.8,9.5,3.8,18.44,63.75,2.666667,1026.2
293602,SP,10812,24/06/2019,0.0,25.2,14.7,9.5,3.5,19.34,62.25,1.666667,1026.2
293603,SP,10812,25/06/2019,0.0,26.4,16.1,7.8,4.0,21.34,58.25,2.333333,1026.2
293604,SP,10812,26/06/2019,0.0,28.1,18.6,9.9,5.2,22.62,49.0,3.1333330000000004,1026.2
293605,SP,10812,27/06/2019,0.0,27.4,16.2,6.7,6.1,20.88,59.25,2.0,1026.2
293606,SP,10812,28/06/2019,0.0,27.3,17.3,9.9,3.9,21.44,59.5,3.666667,1026.2
293607,SP,10812,29/06/2019,0.0,26.8,15.2,9.8,4.4,20.56,58.0,3.666667,1026.2
293608,SP,10812,30/06/2019,0.0,27.1,15.7,9.9,4.2,20.88,59.25,2.666667,1026.2
293609,SP,10812,01/07/2019,0.0,27.4,16.6,9.9,5.2,20.96,55.25,2.333333,1026.2
293610,SP,10812,02/07/2019,0.0,27.0,17.4,6.1,6.1,20.8,52.0,3.0,1026.2
293611,SP,10812,03/07/2019,0.0,26.8,17.6,8.4,6.4,21.52,48.25,3.77256,1026.2
293612,SP,10812,04/07/2019,0.0,25.4,13.6,6.1,6.8,18.64,74.0,5.3333330000000005,1026.2
293613,SP,10812,05/07/2019,5.3,18.4,14.2,0.0,2.8,15.72,93.5,4.3333330000000005,1026.2
293614,SP,10812,06/07/2019,2.9,17.6,9.4,8.4,0.6,11.16,66.75,2.333333,1026.2
293615,SP,10812,07/07/2019,0.0,20.0,5.2,10.0,2.6,11.44,56.5,3.0,1026.2
293616,SP,10812,08/07/2019,0.0,23.0,7.3,10.0,3.3,14.14,56.0,4.0,1026.2
293617,SP,10812,09/07/2019,0.0,25.0,10.7,9.9,4.2,16.94,47.75,3.0,1026.2
293618,SP,10812,10/07/2019,0.0,25.2,12.1,10.0,4.5,16.96,53.75,3.333333,1026.2
293619,SP,10812,11/07/2019,0.0,24.8,13.5,9.9,4.9,17.58,51.5,2.666667,1026.2
293620,SP,10812,12/07/2019,0.0,27.6,13.6,9.9,4.6,19.32,46.75,2.333333,1026.2
293621,SP,10812,13/07/2019,0.0,28.3,15.5,9.9,5.5,21.6,47.75,2.333333,1026.2
293622,SP,10812,14/07/2019,0.0,27.5,17.7,8.1,5.3,20.96,50.0,1.0,1026.2
293623,SP,10812,15/07/2019,0.0,28.6,17.8,7.3,5.4,21.68,45.75,1.666667,1026.2
293624,SP,10812,16/07/2019,0.0,24.6,14.5,7.0,5.3,18.06,70.0,1.333333,1026.2
293625,SP,10812,17/07/2019,0.0,23.2,8.8,8.1,2.7,14.64,64.75,3.0,1026.2
293626,SP,10812,18/07/2019,0.0,23.8,10.1,8.5,3.3,16.26,61.25,3.666667,1026.2
293627,SP,10812,19/07/2019,0.0,23.2,11.6,9.9,3.5,16.52,54.75,3.333333,1026.2
293628,SP,10812,20/07/2019,0.0,23.6,12.8,9.5,4.9,17.4,55.25,3.0,1026.2
293629,SP,10812,21/07/2019,0.0,23.0,11.0,4.8,4.3,17.36,61.75,3.333333,1026.2
293630,SP,10812,22/07/2019,0.0,24.6,14.8,8.2,4.3,18.6,58.75,4.0,1026.2
293631,SP,10812,23/07/2019,0.0,25.6,14.4,9.8,4.6,19.36,60.25,2.333333,1026.2
293632,SP,10812,24/07/2019,0.0,26.7,15.8,9.9,4.4,20.98,55.5,0.2,1026.2
293633,SP,10812,25/07/2019,0.0,27.2,16.0,8.5,4.5,20.36,54.0,3.333333,1026.2
293634,SP,10812,26/07/2019,0.0,26.6,16.4,9.5,5.1,20.56,48.75,3.666667,1026.2
293635,SP,10812,27/07/2019,0.0,26.4,16.0,9.9,6.7,19.8,44.0,3.0,1026.2
293636,SP,10812,28/07/2019,0.0,25.6,13.2,9.8,5.9,18.84,47.0,1.333333,1026.2
293637,SP,10812,29/07/2019,0.0,25.4,15.9,3.8,5.5,20.14,48.25,3.0,1026.2
293638,SP,10812,30/07/2019,0.0,27.8,17.2,8.5,6.0,20.8,51.75,2.666667,1026.2
293639,SP,10812,31/07/2019,0.3,27.8,14.4,9.8,5.0,20.2,47.75,2.666667,1026.2
293640,SP,10812,01/08/2019,0.0,29.2,17.0,9.4,5.5,22.76,39.25,3.333333,1026.2
293641,SP,10812,02/08/2019,0.0,29.1,20.0,5.7,8.6,23.74,39.5,0.3,1026.2
293642,SP,10812,03/08/2019,0.0,24.0,14.4,1.8,6.4,17.04,81.75,3.0,1026.2
293643,SP,10812,04/08/2019,0.4,16.8,11.6,0.0,1.2,13.32,92.5,3.333333,1026.2
293644,SP,10812,05/08/2019,22.3,17.6,10.4,2.4,0.3,13.36,88.75,3.0,1026.2
293645,SP,10812,06/08/2019,31.3,22.6,11.5,5.0,0.7,16.82,74.75,3.333333,1026.2
293646,SP,10812,07/08/2019,0.0,25.4,14.2,9.3,2.9,19.48,65.5,4.3333330000000005,1026.2
293647,SP,10812,08/08/2019,0.0,27.2,14.7,10.2,3.5,20.5,60.25,2.666667,1026.2
293648,SP,10812,09/08/2019,0.0,27.8,16.6,9.2,4.7,22.08,54.75,1.333333,1026.2
293649,SP,10812,10/08/2019,0.0,29.3,18.3,10.2,5.7,22.84,42.0,2.666667,1026.2
293650,SP,10812,11/08/2019,0.0,29.8,17.0,10.3,6.8,23.72,40.5,2.333333,1026.2
293651,SP,10812,12/08/2019,0.0,29.4,18.9,10.5,7.4,23.54,44.0,2.0,1026.2
293652,SP,10812,13/08/2019,0.0,30.3,20.8,9.7,7.8,24.14,41.5,3.0,1026.2
293653,SP,10812,14/08/2019,0.0,25.7,15.0,8.3,5.6,19.34,68.75,3.666667,1026.2
293654,SP,10812,15/08/2019,0.0,25.2,12.0,10.3,3.4,17.72,57.75,3.666667,1026.2
293655,SP,10812,16/08/2019,0.0,25.2,12.6,10.5,4.6,19.24,51.0,3.0,1026.2
293656,SP,10812,17/08/2019,0.0,26.6,15.6,10.2,5.7,20.44,46.25,3.666667,1026.2
293657,SP,10812,18/08/2019,0.0,29.4,18.1,5.6,7.8,22.98,43.0,2.0,1026.2
293658,SP,10812,19/08/2019,0.0,28.2,19.5,0.0,6.6,22.58,52.0,3.0,1026.2
293659,SP,10812,20/08/2019,0.0,25.4,18.4,0.1,5.0,20.64,68.5,2.333333,1026.2
293660,SP,10812,21/08/2019,2.1,28.5,14.9,9.7,2.5,20.92,60.25,2.666667,1026.2
293661,SP,10812,22/08/2019,0.0,28.8,14.7,10.2,3.8,20.38,63.75,2.0,1026.2
293662,SP,10812,23/08/2019,0.0,24.8,14.6,8.6,3.7,18.56,63.75,2.0,1026.2
293663,SP,10812,24/08/2019,0.0,26.3,11.9,10.8,3.6,18.44,49.5,2.666667,1026.2
293664,SP,10812,25/08/2019,0.0,28.5,12.3,10.6,4.6,20.02,50.5,2.666667,1026.2
293665,SP,10812,26/08/2019,0.0,28.2,15.2,10.5,5.5,21.16,47.75,3.333333,1026.2
293666,SP,10812,27/08/2019,0.0,28.3,17.1,8.4,6.2,21.92,44.25,3.333333,1026.2
293667,SP,10812,28/08/2019,0.0,24.6,17.3,0.4,5.8,19.58,55.25,3.333333,1026.2
293668,SP,10812,29/08/2019,0.0,26.6,15.7,3.4,4.4,20.16,52.5,2.666667,1026.2
293669,SP,10812,30/08/2019,0.0,30.3,17.4,10.5,6.1,23.14,41.5,3.0,1026.2
293670,SP,10812,31/08/2019,0.0,31.8,21.0,8.4,7.5,25.8,39.75,3.333333,1026.2
293671,SP,10812,01/09/2019,0.0,31.8,17.6,7.5,8.2,21.44,65.0,2.666667,1026.2
293672,SP,10812,02/09/2019,10.1,29.6,15.2,8.3,4.9,22.08,63.75,1.333333,1026.2
